34	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	21462.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
35	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	22217.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
36	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	22971.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
37	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	23726	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
38	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	24480.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
39	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	25234.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
40	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	25989.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
41	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	26743.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
42	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	27497.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
43	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	28252.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
44	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	29006.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
45	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	29760.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
46	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	30515.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
47	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	31269.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
48	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	32024	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
49	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	32778.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
50	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	33532.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
51	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	34287.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
52	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	35041.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
53	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	35795.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
54	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	36550.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
55	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	37304.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
56	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	38058.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
57	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	38813.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
58	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	39567.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
59	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	40322	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
60	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	41076.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
61	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	41830.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
62	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	42585.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
63	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	43339.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
64	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	44093.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
65	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	44848.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
66	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	45602.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
67	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	46356.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
68	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	47111.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
69	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	47865.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
70	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	48620	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
71	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	49374.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
72	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	50128.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
73	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	50883.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
74	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	51637.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
75	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	52391.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
76	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	53146.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
77	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	53900.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
78	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	54654.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
79	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	55409.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
80	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	56163.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
81	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	56917.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
82	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	57672.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
83	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	58426.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
84	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	59181	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
85	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	59935.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
86	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	60689.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
87	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	61444.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
88	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	62198.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
89	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	62952.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
90	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	63707.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
91	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	64461.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
92	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	65215.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
93	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	65970.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
94	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	66724.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
95	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	67479	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
96	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	68233.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
97	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	68987.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
98	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	69742.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
99	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	70496.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
100	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	71250.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
101	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	72005.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
102	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	72759.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
103	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	73513.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
