69	7928.66	7941.34	7951.85	7948.26	7967.53	7978.19	8017.88	8008.94	8098.61	4101.18	8176.47	8256.92	8132.23	8141.11	8134.35	8060.99	8101.31	8123.38	8057.14	8076.08	8045	
70	7943.63	7956.3	7966.81	7963.21	7982.45	7993.12	8032.78	8023.82	8113.46	4116.12	8191.26	8271.68	8146.89	8155.79	8149.06	8075.82	8116.1	8138.15	8071.76	8090.72	8059.6	
71	7958.59	7971.25	7981.75	7978.14	7997.37	8008.05	8047.68	8038.71	8128.3	4131.07	8206.06	8286.45	8161.57	8170.48	8163.78	8090.64	8130.88	8152.91	8086.4	8105.38	8074.23	
72	7973.54	7986.2	7996.68	7993.06	8012.28	8022.96	8062.56	8053.59	8143.14	4146.02	8220.85	8301.22	8176.25	8185.18	8178.51	8105.47	8145.67	8167.68	8101.06	8120.05	8088.86	
73	7988.47	8001.13	8011.61	8007.98	8027.18	8037.87	8077.45	8068.46	8157.98	4160.98	8235.65	8315.99	8190.95	8199.89	8193.25	8120.29	8160.47	8182.46	8115.73	8134.73	8103.51	
74	8003.4	8016.05	8026.52	8022.89	8042.08	8052.78	8092.32	8083.33	8172.82	4175.93	8250.44	8330.76	8205.66	8214.61	8207.99	8135.12	8175.26	8197.24	8130.41	8149.42	8118.18	
75	8018.32	8030.97	8041.43	8037.8	8056.97	8067.67	8107.2	8098.2	8187.65	4190.89	8265.24	8345.54	8220.37	8229.33	8222.74	8149.94	8190.06	8212.02	8145.1	8164.13	8132.85	
76	8033.23	8045.87	8056.34	8052.69	8071.86	8082.56	8122.07	8113.06	8202.49	4205.85	8280.04	8360.32	8235.09	8244.06	8237.49	8164.77	8204.85	8226.8	8159.8	8178.84	8147.54	
77	8048.14	8060.78	8071.23	8067.58	8086.74	8097.45	8136.93	8127.92	8217.32	4220.81	8294.84	8375.11	8249.82	8258.8	8252.25	8179.59	8219.65	8241.59	8174.51	8193.56	8162.24	
78	8063.04	8075.67	8086.12	8082.47	8101.62	8112.33	8151.79	8142.77	8232.15	4235.77	8309.64	8389.89	8264.56	8273.55	8267.01	8194.41	8234.45	8256.37	8189.23	8208.28	8176.94	
79	8077.93	8090.56	8101.01	8097.35	8116.49	8127.2	8166.65	8157.63	8246.98	4250.74	8324.44	8404.68	8279.3	8288.3	8281.78	8209.24	8249.26	8271.16	8203.95	8223.02	8191.66	
80	8092.82	8105.45	8115.89	8112.23	8131.36	8142.07	8181.51	8172.48	8261.81	4265.7	8339.25	8419.47	8294.05	8303.05	8296.55	8224.06	8264.06	8285.96	8218.68	8237.76	8206.38	
81	8107.7	8120.33	8130.77	8127.1	8146.22	8156.94	8196.36	8187.33	8276.64	4280.67	8354.05	8434.26	8308.8	8317.81	8311.33	8238.88	8278.86	8300.75	8233.42	8252.5	8221.11	
82	8122.58	8135.2	8145.64	8141.97	8161.08	8171.8	8211.21	8202.17	8291.47	4295.64	8368.86	8449.05	8323.56	8332.58	8326.1	8253.7	8293.67	8315.55	8248.17	8267.26	8235.85	
83	8137.46	8150.07	8160.51	8156.83	8175.94	8186.66	8226.06	8217.02	8306.3	4310.6	8383.66	8463.84	8338.32	8347.35	8340.88	8268.52	8308.47	8330.35	8262.92	8282.01	8250.6	
84	8152.33	8164.94	8175.37	8171.69	8190.8	8201.52	8240.91	8231.86	8321.12	4325.57	8398.47	8478.64	8353.09	8362.12	8355.67	8283.34	8323.28	8345.14	8277.68	8296.78	8265.35	
85	8167.19	8179.81	8190.23	8186.55	8205.65	8216.37	8255.75	8246.7	8335.95	4340.54	8413.28	8493.43	8367.86	8376.89	8370.45	8298.17	8338.09	8359.94	8292.44	8311.54	8280.1	
86	8182.06	8194.67	8205.09	8201.41	8220.5	8231.23	8270.59	8261.54	8350.77	4355.51	8428.08	8508.23	8382.63	8391.67	8385.24	8312.99	8352.9	8374.75	8307.2	8326.31	8294.86	
87	8196.92	8209.53	8219.95	8216.26	8235.35	8246.08	8285.43	8276.38	8365.59	4370.49	8442.89	8523.03	8397.41	8406.45	8400.03	8327.81	8367.71	8389.55	8321.97	8341.09	8309.63	
88	8211.78	8224.38	8234.8	8231.11	8250.19	8260.92	8300.27	8291.21	8380.42	4385.46	8457.7	8537.83	8412.19	8421.24	8414.82	8342.63	8382.52	8404.35	8336.75	8355.86	8324.4	
89	8226.63	8239.24	8249.65	8245.96	8265.04	8275.77	8315.11	8306.05	8395.24	4400.43	8472.51	8552.63	8426.97	8436.02	8429.61	8357.45	8397.33	8419.16	8351.52	8370.65	8339.17	
90	8241.48	8254.09	8264.5	8260.81	8279.88	8290.61	8329.94	8320.88	8410.06	4415.4	8487.32	8567.43	8441.76	8450.81	8444.41	8372.27	8412.14	8433.96	8366.3	8385.43	8353.95	
91	8256.33	8268.94	8279.35	8275.65	8294.72	8305.46	8344.78	8335.71	8424.88	4430.38	8502.12	8582.23	8456.54	8465.6	8459.21	8387.09	8426.95	8448.77	8381.09	8400.22	8368.73	
92	8271.18	8283.78	8294.19	8290.49	8309.56	8320.3	8359.61	8350.54	8439.71	4445.35	8516.93	8597.03	8471.33	8480.4	8474.01	8401.91	8441.76	8463.58	8395.87	8415	8383.51	
93	8286.03	8298.63	8309.04	8305.33	8324.4	8335.13	8374.44	8365.37	8454.53	4460.33	8531.74	8611.83	8486.12	8495.19	8488.81	8416.73	8456.57	8478.38	8410.66	8429.8	8398.3	
94	8300.87	8313.47	8323.88	8320.17	8339.24	8349.97	8389.27	8380.2	8469.35	4475.3	8546.55	8626.64	8500.92	8509.99	8503.61	8431.55	8471.39	8493.19	8425.45	8444.59	8413.08	
95	8315.72	8328.31	8338.72	8335.01	8354.07	8364.81	8404.1	8395.03	8484.17	4490.28	8561.36	8641.44	8515.71	8524.78	8518.41	8446.37	8486.2	8508	8440.25	8459.38	8427.88	
