108	53288.6	116905	43871.4	59247.2	36941.2
109	53288.6	117659	43871.4	59247.2	36941.2
110	53288.6	118414	43871.4	59247.2	36941.2
111	53288.6	119168	43871.4	59247.2	36941.2
112	53288.6	119922	43871.4	59247.2	36941.2
113	53288.6	120677	43871.4	59247.2	36941.2
114	53288.6	121431	43871.4	59247.2	36941.2
115	53288.6	122185	43871.4	59247.2	36941.2
116	53288.6	122940	43871.4	59247.2	36941.2
117	53288.6	123694	43871.4	59247.2	36941.2
118	53288.6	124449	43871.4	59247.2	36941.2
119	53288.6	125203	43871.4	59247.2	36941.2
120	53288.6	125957	43871.4	59247.2	36941.2
121	53288.6	126712	43871.4	59247.2	36941.2
122	53288.6	127466	43871.4	59247.2	36941.2
123	53288.6	128220	43871.4	59247.2	36941.2
124	53288.6	128975	43871.4	59247.2	36941.2
125	53288.6	129729	43871.4	59247.2	36941.2
126	53288.6	130483	43871.4	59247.2	36941.2
127	53288.6	131238	43871.4	59247.2	36941.2
128	53288.6	131992	43871.4	59247.2	36941.2
129	53288.6	132747	43871.4	59247.2	36941.2
130	53288.6	132747	43871.4	59247.2	36941.2
