Cell     E        W        N      S      C      Q
136	0	0	0	0	0	0
137	0	0	0	0	0	0
138	0	0	0	0	0	0
139	0	0	0	0	0	0
140	0	0	0	0	0	0
141	0	0	0	0	0	0
142	0.617521	0	0.201213	0.10977	-0.928505	-2.17136
143	0.913309	0.617521	0.370521	0.148615	-2.04997	3.87093
144	1.95347	0.913309	0.47717	0.160047	-3.50399	-10.2997
145	3.47843	1.95347	1.47946	0.331692	-7.24305	9.2167
146	2.22792	3.47843	0.341542	0.168501	-6.21639	0.25305
147	1.62084	2.22792	0.29056	0.140417	-4.27974	-2.56854
148	1.66489	1.62084	0.701717	0.317872	-4.30532	0.165393
149	2.42165	1.66489	0.330344	0.144487	-4.56137	5.10948
150	2.27399	2.42165	0.387631	0.179069	-5.26234	4.17643
151	2.24451	2.27399	0.646198	0.364108	-5.52881	-1.83529
152	2.40154	2.24451	1.2397	0.610761	-6.49652	-1701.43
153	2.64623	2.40154	1.09326	0.599446	-6.74047	5.13298
154	3.05556	2.64623	1.09883	0.75533	-7.55594	0.0691185
155	2.73392	3.05556	0.779279	0.528731	-7.09748	1.76512
156	2.30864	2.73392	1.33591	0.906396	-7.28486	3.02592
157	2.2104	2.30864	1.18335	0.793096	-6.49549	2.61612
158	1.99786	2.2104	1.4651	0.981929	-6.65529	3.239
159	2.73392	1.99786	1.4651	0.981929	-7.17881	14.1089
160	3.69004	2.73392	0.6762	0.343831	-7.44399	-13.1992
161	2.40741	3.69004	0.715514	0.3295	-7.14247	-2100.86
162	1.16207	2.40741	0.667954	0.238659	-4.47609	5.23691
163	0.951364	1.16207	0.287275	0	-2.40071	-3.30296
164	0.951364	0.951364	0.221798	0	-2.12453	-0.630738
165	0.832443	0.951364	0.287275	0	-2.07108	-2.39531
166	0.832443	0.832443	0.287275	0	-1.95216	-0.314206
167	0.832443	0.832443	0.283225	0	-1.94811	-0.309777
168	0.739949	0.832443	0.278584	0	-1.85098	-1.52351
169	0.717182	0.739949	0.228253	0	-1.68538	-2.81709
170	0.78789	0.717182	0.147343	0	-1.65241	1.08537
171	0.399573	0.78789	0.106209	0	-1.29367	1.3764
172	0	0.399573	0.0382034	0	-0.437776	-2.05734
173	0	0	0	0	0	0
174	0	0	0	0	0	0
175	0	0	0	0	0	0
176	0	0	0	0	0	0
177	0.509504	0	0.388815	0.201213	-1.09953	-1.93873
178	0.622924	0.509504	0.601067	0.370521	-2.10401	-0.720148
179	0.743261	0.622924	0.713767	0.47717	-2.55712	3.03091
180	1.05234	0.743261	0.778655	1.47946	-4.05372	3.4727
181	1.66444	1.05234	0.506125	0.341542	-3.56445	0.507458
182	1.29307	1.66444	0.485259	0.29056	-3.73332	-902.656
183	1.40186	1.29307	1.20585	0.701717	-4.60249	3.31323
184	2.13826	1.40186	0.648025	0.330344	-4.51849	-0.361314
185	1.56884	2.13826	0.71001	0.387631	-4.80474	-0.423971
186	1.13784	1.56884	0.9016	0.646198	-4.25447	-0.141356
187	1.11813	1.13784	1.48764	1.2397	-4.9833	0
188	1.34256	1.11813	1.42131	1.09326	-4.97526	0
189	1.67078	1.34256	1.4651	1.09883	-5.57727	2.40368
190	1.52873	1.67078	1.06501	0.779279	-5.0438	1.70467
191	1.31281	1.52873	1.82574	1.33591	-6.00318	2.9223
192	1.28177	1.31281	1.46179	1.18335	-5.23971	1.62928
193	1.15852	1.28177	2.05114	1.4651	-5.95654	5.73918
194	1.58535	1.15852	2.08957	1.4651	-6.29854	4.40163
195	2.31705	1.58535	1.10999	0.6762	-5.68859	-15.6466
196	1.43436	2.31705	0.9947	0.715514	-5.46163	1.92318
197	1.1188	1.43436	0.930596	0.667954	-4.15172	0.994306
198	1.43436	1.1188	0.818266	0.287275	-3.65871	6.68395
199	1.43436	1.43436	0.731099	0.221798	-3.82162	-3.82289
200	1.16542	1.43436	0.797132	0.287275	-3.68419	-8.82105
201	1.1188	1.16542	0.781387	0.287275	-3.35289	-3.10436
202	1.029	1.1188	0.752137	0.283225	-3.18317	-7.4827
203	0.939167	1.029	0.720273	0.278584	-2.96702	6.02538
204	0.925396	0.939167	0.672836	0.228253	-3.59724	-10.394
205	0.993021	0.925396	0.422026	0.147343	-2.48779	0.266247
206	0.737673	0.993021	0.302776	0.106209	-2.13968	0.42759
207	0.273212	0.737673	0.204909	0.0382034	-1.254	0.291279
208	0	0.273212	0.234792	0	-0.508004	0.179295
209	0	0	0	0	0	0
210	0	0	0	0	0	0
211	0	0	0	0	0	0
212	0.58229	0	0.409279	0.388815	-1.84856	-2343.12
213	0.711913	0.58229	0.693538	0.601067	-2.58881	-0.637766
214	0.782731	0.711913	0.823577	0.713767	-3.03199	1.43338
215	1.01278	0.782731	0.832246	0.778655	-3.40641	1.59132
216	1.68347	1.01278	0.406838	0.506125	-3.60921	0.235709
217	1.40258	1.68347	0.521108	0.485259	-4.09241	-3.12959
218	1.54388	1.40258	1.30217	1.20585	-5.45448	3.04618
219	2.44373	1.54388	0.691712	0.648025	-5.32735	0
220	1.79295	2.44373	0.803785	0.71001	-5.75048	0
221	1.30038	1.79295	1.09525	0.9016	-5.09019	0
222	1.33023	1.30038	1.68564	1.48764	-5.80389	0
223	1.61049	1.33023	1.5284	1.42131	-5.89043	0
224	1.90946	1.61049	1.42831	1.4651	-6.41336	-0.937329
225	1.74712	1.90946	1.11	1.06501	-7.52695	-3391.43
226	1.34632	1.74712	2.01915	1.82574	-6.93833	-1.32521
227	1.31769	1.34632	1.50777	1.46179	-5.63358	2.70756
228	1.34726	1.31769	2.12458	2.05114	-8.47209	-1369.7
229	2.03738	1.34726	2.41801	2.08957	-7.89222	-11.2975
230	2.69088	2.03738	1.31567	1.10999	-7.15393	-7.61233
231	1.56845	2.69088	1.0416	0.9947	-6.29563	4.57302
232	1.359	1.56845	1.09232	0.930596	-4.95036	0.332417
233	1.78081	1.359	0.979443	0.818266	-6.1095	-1050.47
234	1.72603	1.78081	0.798761	0.731099	-5.0367	4.97073
235	1.35704	1.72603	0.936277	0.797132	-4.81648	-3.30879
236	1.33191	1.35704	0.914629	0.781387	-4.38496	1.41782
237	1.33191	1.33191	0.914629	0.752137	-4.33058	1.28985
238	1.30579	1.33191	0.9016	0.720273	-4.25957	-1.97225
239	1.38282	1.30579	0.853249	0.672836	-4.2147	-1.86648
240	1.48888	1.38282	0.541781	0.422026	-3.83551	-1.74787
241	1.38856	1.48888	0.35149	0.302776	-3.53171	-0.900716
242	0.524567	1.38856	0.297698	0.204909	-2.41573	-0.756836
243	0.273212	0.524567	0.28175	0.234792	-1.31432	-0.331846
244	0	0.273212	0.110723	0	-0.383935	-0.182441
245	0	0	0	0	0	0
246	0	0	0	0	0	0
247	0.319519	0	0.253346	0.409279	-0.982144	-1.08421
248	0.444945	0.319519	0.611705	0.693538	-2.06971	-1.03509
