12	8.79387e-08
13	7.05628e-08
17	5.78061e-08
46	1.10018e-07
47	1.96652e-07
48	1.55935e-07
49	1.48196e-07
50	9.94004e-08
51	1.6252e-07
52	1.15788e-07
53	1.28677e-07
54	6.97919e-08
76	6.73965e-08
77	5.51977e-08
78	1.17617e-07
79	5.10711e-08
80	7.02864e-08
81	1.91817e-07
82	3.02362e-07
83	2.58961e-07
84	2.82325e-07
85	1.8898e-07
86	3.07768e-07
87	2.53936e-07
88	2.60603e-07
89	2.09405e-07
90	4.9306e-08
91	3.5427e-08
107	1.00648e-07
108	1.39168e-07
109	1.52438e-07
110	3.16578e-07
111	1.58824e-07
112	1.29297e-07
113	2.81774e-07
114	1.21685e-07
115	1.44774e-07
116	2.79652e-07
117	4.39315e-07
118	3.99912e-07
119	4.6817e-07
120	3.08042e-07
121	4.97215e-07
122	4.06996e-07
123	4.70211e-07
124	4.47676e-07
125	1.51064e-07
126	1.40737e-07
127	9.74734e-08
142	1.60263e-07
143	3.25741e-07
144	4.43655e-07
145	1.39563e-06
146	3.15651e-07
147	2.62647e-07
148	6.10416e-07
149	2.72335e-07
150	3.0708e-07
151	4.82879e-07
152	8.49491e-07
153	6.77697e-07
154	6.0909e-07
155	3.88326e-07
156	6.43238e-07
157	5.33518e-07
158	5.88651e-07
159	5.8854e-07
160	2.66332e-07
161	2.75031e-07
162	2.40057e-07
163	9.15873e-08
164	6.91433e-08
165	8.84927e-08
166	8.5801e-08
167	7.94333e-08
168	6.89594e-08
169	4.19555e-08
170	3.20409e-08
171	2.44678e-08
172	9.0618e-09
177	2.33532e-07
178	4.96907e-07
179	6.47065e-07
180	7.18151e-07
181	4.55952e-07
182	4.26124e-07
183	1.01446e-06
184	5.11954e-07
185	5.35306e-07
186	6.33745e-07
187	9.40167e-07
188	8.10315e-07
189	7.15598e-07
190	3.81168e-07
191	7.71613e-07
192	5.83457e-07
193	6.22234e-07
194	7.41181e-07
195	3.99203e-07
196	3.5088e-07
197	2.98718e-07
198	2.00707e-07
199	2.05919e-07
200	2.35035e-07
201	2.29985e-07
202	2.13025e-07
203	1.90658e-07
204	1.64242e-07
205	1.0199e-07
206	7.31242e-08
207	4.95251e-08
208	5.66536e-08
212	3.06352e-07
213	5.91784e-07
214	7.43331e-07
215	7.5358e-07
216	3.56275e-07
217	4.40033e-07
218	1.04456e-06
219	5.11709e-07
220	5.58713e-07
221	7.01164e-07
222	9.36793e-07
223	8.15636e-07
224	6.89813e-07
225	4.7231e-07
226	8.54683e-07
227	5.95767e-07
228	7.12245e-07
229	7.85572e-07
230	4.45136e-07
231	3.52389e-07
232	3.53151e-07
233	2.8779e-07
234	2.35102e-07
235	2.77382e-07
236	2.68602e-07
237	2.6008e-07
238	2.43038e-07
239	2.16233e-07
240	1.32443e-07
241	8.42434e-08
242	7.03758e-08
243	6.49715e-08
244	2.49527e-08
247	2.07952e-07
248	5.29686e-07
249	8.12547e-07
250	8.24278e-07
251	3.65395e-07
252	4.36013e-07
253	9.85676e-07
254	4.30515e-07
255	5.22472e-07
256	6.29384e-07
257	6.66859e-07
258	5.24871e-07
259	5.33561e-07
260	3.85242e-07
261	7.02905e-07
262	7.31142e-07
263	6.53939e-07
264	5.12753e-07
265	3.40302e-07
266	3.58082e-07
267	3.32771e-07
268	2.52852e-07
269	1.63093e-07
270	2.93618e-07
271	3.06882e-07
272	2.78478e-07
273	2.45506e-07
274	2.10309e-07
275	1.35231e-07
276	7.94255e-08
277	6.5188e-08
278	6.67046e-08
279	3.00071e-08
282	8.78712e-08
283	3.08735e-07
284	4.63133e-07
285	4.91733e-07
286	2.91691e-07
287	2.52987e-07
288	6.3127e-07
289	2.51661e-07
290	2.46195e-07
291	2.89319e-07
292	4.10228e-07
293	2.868e-07
294	2.5488e-07
295	1.73064e-07
296	3.38073e-07
297	3.12913e-07
298	3.17361e-07
299	2.7793e-07
300	1.04906e-07
301	1.80543e-07
302	1.75913e-07
303	1.30734e-07
304	7.792e-08
305	8.79097e-08
306	9.18292e-08
307	8.80456e-08
308	7.84878e-08
309	6.61774e-08
310	3.89921e-08
311	4.06453e-08
312	3.56356e-08
313	4.53503e-08
314	1.39667e-08
317	2.27374e-13
318	1.31358e-07
319	2.78224e-07
320	3.48562e-07
321	1.88964e-07
322	1.74059e-07
323	5.19448e-07
324	2.39394e-07
325	2.87408e-07
326	0
327	0
328	0
329	4.54747e-13
330	4.54747e-13
331	0
332	6.10891e-08
333	5.8611e-08
334	6.91588e-08
335	6.73674e-08
336	1.07077e-07
