CellPressure
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	3496
13	3477
14	0
15	0
16	0
17	3547
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	3543
47	3507
48	3455
49	3418
50	3420
51	3454
52	3542
53	3474
54	3435
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	3945
77	3935
78	3901
79	3773
80	3679
81	3596
82	3520
83	3429
84	3372
85	3367
86	3421
87	3683
88	3435
89	3413
90	3474
91	3497
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	4007
108	3998
109	3983
110	3980
111	3989
112	4007
113	4056
114	3860
115	3751
116	3646
117	3549
118	3373
119	3268
120	3203
121	3159
122	3160
123	3174
124	3324
125	3652
126	3547
127	3423
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	4033
143	3998
144	3963
145	3940
146	3929
147	3900
148	3814
149	3719
150	3671
151	3653
152	3719
153	3348
154	3130
155	3002
156	2899
157	2830
158	2809
159	2923
160	3113
161	3313
162	2960
163	2516
164	2140
165	1848
166	1589
167	1376
168	1198
169	1050
170	993.9
171	974.2
172	969.3
173	0
174	0
175	0
176	0
177	4142
178	4038
179	3959
180	3933
181	3982
182	4093
183	3733
184	3545
185	3453
186	3364
187	3266
188	3053
189	2868
190	2726
191	2632
192	2518
193	2379
194	2463
195	2498
196	2488
197	2302
198	1954
199	1775
200	1627
201	1452
202	1271
203	1052
204	738.1
205	831.7
206	858.8
207	864.9
208	858
209	0
210	0
211	0
212	4330
213	4055
214	3920
215	3832
216	3760
217	3685
218	3521
219	3353
220	3251
221	3125
222	2974
223	2832
224	2666
225	2440
226	2440
227	2284
228	1942
229	2163
230	2181
231	2141
232	1962
233	1603
234	1598
235	1526
236	1397
237	1252
238	1101
239	962
240	916.8
241	893.9
242	878.1
243	850.7
244	831
245	0
246	0
247	4128
248	3976
249	3854
250	3743
251	3615
252	3499
253	3349
254	3163
255	3039
256	2903
257	2713
258	2679
259	2573
260	2445
261	2372
262	2220
263	2013
264	2007
265	2020
266	1979
267	1861
268	1670
269	1583
270	1492
271	1372
272	1246
273	1115
274	997.2
275	927.5
276	887.3
277	858.7
278	811.7
279	780.8
280	0
281	0
282	3989
283	3895
284	3797
285	3676
286	3516
287	3396
288	3213
289	2982
290	2835
291	2687
292	2348
293	2509
294	2485
295	2408
296	2318
297	2185
298	2018
299	1807
300	1892
301	1878
302	1801
303	1670
304	1563
305	1462
306	1358
307	1241
308	1112
309	986
310	892.3
311	848.7
312	813.4
313	759.9
314	719.7
315	0
316	0
317	3874
318	3836
319	3777
320	3675
321	3474
322	3311
323	3086
324	2732
325	2401
326	2453
327	2423
328	2441
329	2413
330	2353
331	2273
332	2151
333	2011
334	1875
335	1830
336	1793
337	1730
338	1640
339	1555
340	1455
341	1360
342	1228
343	1058
344	865
345	650.2
346	679.2
347	679.7
348	645.7
349	504.7
350	511
351	0
352	0
353	3879
354	3915
355	4046
356	3698
357	3509
358	3335
359	3141
360	3054
361	0
362	0
363	0
364	0
365	0
366	0
367	2056
368	1896
369	1837
370	1764
371	1727
372	1659
373	1596
374	1554
375	1504
376	1461
377	1405
378	0
379	0
380	0
381	660.2
382	652.7
383	631.9
384	576
385	561.2
386	0
387	3891
388	3889
389	3898
390	3893
391	3769
392	3727
393	3761
394	3434
395	3359
396	3372
397	3378
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	1592
408	1561
409	1542
410	1515
411	1494
412	1477
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	3876
425	3843
426	3753
427	3720
428	3679
429	3493
430	3423
431	3407
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	1566
442	1566
443	1541
444	1518
445	1504
446	1494
447	1488
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	3733
462	3703
463	3653
464	3512
465	3445
466	3415
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	1553
478	1525
479	1506
480	1487
481	1480
482	1480
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	1487
514	1452
515	1393
516	1444
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	1422
550	1404
551	1421
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
